;distance_from_home;distance_from_last_transaction;ratio_to_median_purchase_price;repeat_retailer;used_chip;used_pin_number;online_order;fraud
154913;13.380997739265275;0.0690948248414248;0.6039870412778046;1.0;0.0;0.0;1.0;0.0
611308;4.335174819441472;1.6198479244719417;3.0104802561398434;1.0;0.0;0.0;0.0;0.0
573615;6.542231444837973;4.296633018563978;0.4653129630099973;1.0;1.0;1.0;1.0;0.0
798491;30.943703395350084;1.3288908999138616;1.6665497551757755;1.0;1.0;0.0;0.0;0.0
896934;20.274452173936112;2.9405397737680143;0.7086950428008622;1.0;0.0;0.0;1.0;0.0
896199;75.733813106724;8.70495584707529;1.563205859694088;1.0;0.0;0.0;1.0;0.0
354970;24.293175856767032;0.3090224336617544;0.1848251787357805;1.0;0.0;0.0;0.0;0.0
999570;5.625146758226722;2.159067925440504;1.2686169659821571;1.0;1.0;0.0;0.0;0.0
618467;11.719670970966392;2.290322705925109;1.979268435332444;1.0;0.0;0.0;1.0;0.0
161678;9.552452728919556;6.286271679306437;0.3382030807327004;1.0;1.0;0.0;0.0;0.0
214495;2.5115616329910666;1.6710636589921646;0.4440881874781509;1.0;0.0;0.0;1.0;0.0
563087;11.543172930391714;1.3092289902654748;0.1718066357032213;1.0;0.0;0.0;1.0;0.0
546649;71.1195597485068;2.0812346992982547;0.5709228024381039;1.0;1.0;1.0;1.0;0.0
240886;2.2918960093269027;30.60077003749757;1.4929156406789204;1.0;0.0;0.0;1.0;0.0
328502;10.069131914094458;0.7470369475191257;0.4622885587336082;1.0;1.0;0.0;1.0;0.0
654100;1.055385494511706;0.0773312810325086;0.4304005680219853;0.0;0.0;1.0;1.0;0.0
729786;9.427787156437477;2.0232797301216694;4.469181322535671;1.0;1.0;0.0;0.0;0.0
1384;5.3212091071711045;0.0573847933073132;1.7218982864262549;1.0;1.0;0.0;1.0;0.0
421465;58.54238872658989;3.0060690583891545;0.6550169390473695;1.0;0.0;0.0;0.0;0.0
248924;108.39765055959629;0.0250619702248209;2.1870757209374543;1.0;0.0;0.0;0.0;0.0
240093;8.0855182600483;1.0491251523607996;8.726331179431279;1.0;0.0;0.0;1.0;1.0
663571;22.671104646273868;1.2896286134640509;3.548904052435189;1.0;0.0;0.0;1.0;0.0
231007;11.95638735744436;0.3615703308330418;0.3556105238129105;1.0;0.0;0.0;1.0;0.0
307184;11.688938839547529;3.851047954476096;0.160032432813643;1.0;1.0;0.0;1.0;0.0
510362;292.2297559732028;0.2352907796261126;2.592145112132418;1.0;0.0;0.0;1.0;1.0
444042;14.718087310437888;0.7325591385839082;0.8442837908665647;1.0;0.0;0.0;1.0;0.0
273582;108.68550095697756;0.0347319724398287;1.7521017566569126;1.0;1.0;0.0;1.0;0.0
517599;3.5565725822759418;0.4431767447522688;2.531506836957062;1.0;1.0;1.0;0.0;0.0
978332;8.535958818821673;0.2315553055213483;3.3103647038145154;1.0;0.0;0.0;1.0;0.0
104711;5.5739394044511705;0.0757188253375934;2.1282800480433077;1.0;0.0;0.0;0.0;0.0
379342;37.8314945620077;2.9674012529263454;0.3080906156211984;1.0;0.0;0.0;0.0;0.0
217053;2.422110292206153;15.158031876542752;1.5013592738900965;1.0;0.0;0.0;1.0;0.0
425335;0.2896590780811205;0.033055975086189;3.1499784562094866;0.0;0.0;0.0;0.0;0.0
432522;3.235086690247613;1.0235358133726296;4.703399402193701;1.0;0.0;0.0;0.0;0.0
108705;60.584138797974745;27.94264166704114;1.1616569334833322;1.0;1.0;0.0;1.0;0.0
304112;243.8814044698866;0.8383421088105414;0.1872350251011927;1.0;1.0;1.0;1.0;0.0
668002;82.51638784118578;11.172550713114772;0.5194256818745528;1.0;0.0;0.0;1.0;0.0
530949;10.216547857423375;1.2043593763022702;5.538618522230473;1.0;1.0;0.0;0.0;0.0
465035;6.293959394408344;0.9645960276010326;0.7299822586605023;1.0;1.0;0.0;1.0;0.0
939331;60.46250616603913;8.48447263581976;0.2053910505503637;1.0;0.0;0.0;1.0;0.0
122776;0.6682338626303794;0.2065765816782564;1.108529413409996;0.0;0.0;0.0;0.0;0.0
526026;1.5798506139666444;0.2851543231391968;1.3638532466927789;0.0;1.0;0.0;1.0;0.0
796266;8.0074319671655;1.41249490703977;0.4368317125458031;1.0;1.0;0.0;0.0;0.0
882064;5.658897252747074;0.4626474288118815;0.127989005642133;1.0;1.0;0.0;1.0;0.0
827884;1.3455958143965352;2.315107641498546;0.4989533667139527;0.0;0.0;0.0;0.0;0.0
951248;19.61355291885264;0.6935657958205291;0.3775927514570111;1.0;1.0;0.0;0.0;0.0
156734;17.583295216669292;0.9506032159754187;0.2090027198748195;1.0;0.0;0.0;1.0;0.0
400897;12.893405142665172;1.0974812209245444;1.856547960607628;1.0;0.0;0.0;1.0;0.0
451544;26.51551412644675;0.2188781920006836;2.662118735957913;1.0;1.0;0.0;1.0;0.0
803732;100.86348137214988;0.1889442208677163;24.20793692601216;1.0;0.0;0.0;0.0;1.0
953884;0.313405033223693;2.807788600280664;1.7337854512697497;0.0;0.0;0.0;0.0;0.0
11761;0.7920975579749154;0.0391897717298739;0.7447520468207071;0.0;0.0;1.0;1.0;0.0
998866;22.56034573187888;0.7907384223968938;1.0405808691844498;1.0;0.0;1.0;1.0;0.0
527321;5.309829647125497;0.338911716869922;0.492406026087995;1.0;1.0;0.0;1.0;0.0
735887;38.428404721732015;1.4393266966274183;1.0888469512823724;1.0;0.0;0.0;0.0;0.0
5204;1.7889896321332173;2.765625068384134;0.6984297149433193;0.0;1.0;0.0;0.0;0.0
194085;1.1024678417585272;0.1244003833444837;1.3645360015392958;0.0;1.0;1.0;1.0;0.0
19064;2.1412892900669167;62.05932455262591;0.1021156216668569;1.0;1.0;1.0;0.0;0.0
260352;4.658872513665627;0.1099538377397111;2.691887932596161;1.0;1.0;0.0;0.0;0.0
276427;12.338814337377883;0.4882381016614903;1.8650227399228332;1.0;0.0;0.0;1.0;0.0
883229;11.89955145764048;2.371786985474474;0.9083642397422896;1.0;0.0;0.0;0.0;0.0
216765;3.3666082208452144;0.4078137846719812;0.2205450988992469;1.0;0.0;0.0;1.0;0.0
414926;2.539304107877869;13.443943414274312;2.71373205677676;1.0;0.0;0.0;1.0;0.0
371499;10.00507081021458;4.852627161832926;0.3744320543342463;1.0;0.0;0.0;0.0;0.0
195579;35.19807141992269;0.1403796892187108;1.415049684896324;1.0;0.0;0.0;1.0;0.0
858746;15.553557631179396;0.1925311815525088;1.307513161397594;1.0;0.0;0.0;1.0;0.0
754157;20.370055626324643;3.753239614510052;0.1823918219374781;1.0;0.0;0.0;1.0;0.0
488418;9.936461948735928;0.3507096401804621;2.123132742651621;1.0;0.0;0.0;1.0;0.0
183966;26.707511560368523;0.8225987191315295;4.834508039583485;1.0;1.0;0.0;0.0;0.0
152957;59.1465587635765;1.2616851415563135;1.1311700892343648;1.0;1.0;0.0;0.0;0.0
279688;12.29823961027364;1.4213030835014104;0.1080356455630634;1.0;0.0;0.0;1.0;0.0
706951;10.882273704797294;8.152332992249955;0.6454026552593072;1.0;0.0;0.0;1.0;0.0
80657;7.859485579621764;0.4769011557874578;0.2550222347471758;1.0;0.0;1.0;0.0;0.0
152874;58.75668234354308;6.815437145278847;3.6980686219937;1.0;1.0;0.0;1.0;0.0
830873;25.02565134349201;0.0208023404793091;3.858384964522068;1.0;1.0;0.0;1.0;0.0
273785;2.9619821961556303;0.6825557409218684;1.680875947708687;1.0;0.0;0.0;1.0;0.0
159330;29.95278130453269;0.1348330942199569;0.9736298276284164;1.0;1.0;0.0;1.0;0.0
30439;31.067408744756165;0.7723146769279252;0.1448089571217463;1.0;0.0;0.0;0.0;0.0
118970;5.175203525642822;9.560742418233492;0.2121235157257387;1.0;0.0;0.0;1.0;0.0
258899;4.495335708853244;1.8486297982859443;0.3936584942018098;1.0;0.0;1.0;1.0;0.0
217337;3.446772406172032;0.9723932080913787;3.0303291266529984;1.0;1.0;0.0;1.0;0.0
711958;54.63963897367758;0.2352883232452554;1.341773012262207;1.0;1.0;0.0;1.0;0.0
358322;46.84379893280435;0.2801362297665313;0.5798787063779552;1.0;0.0;0.0;1.0;0.0
981140;3.109482963176216;5.361852212672697;0.1870090159667142;1.0;1.0;0.0;1.0;0.0
124433;7.089626699936852;0.5742195401897843;0.2920297286233097;1.0;0.0;0.0;0.0;0.0
961825;202.8659421572882;2.7390245501933737;0.9813167074200232;1.0;0.0;0.0;1.0;1.0
684824;1.8117274556687164;0.3420105956664484;0.5757292367737223;0.0;0.0;0.0;0.0;0.0
974340;0.518442500272218;0.4003463822011789;2.63779827986093;0.0;0.0;0.0;1.0;0.0
322949;9.406668283160505;0.1473617884502245;0.1729075633727228;1.0;0.0;0.0;1.0;0.0
626731;4.062493269501853;0.8531648415709759;2.3856820212354948;1.0;1.0;0.0;1.0;0.0
662768;1.2796687066956145;0.8625740234934878;2.5651159869911875;0.0;0.0;0.0;1.0;0.0
486384;0.2714171356452067;2.352472633236611;3.552625212087223;0.0;0.0;0.0;0.0;0.0
518755;3.3256404263681603;0.060039586423293;0.0892709477014401;1.0;0.0;0.0;0.0;0.0
230537;75.95791567495107;0.1036689258775623;2.2819773949580013;1.0;1.0;0.0;1.0;0.0
272317;19.644048198875257;4.480272877049746;0.1714565970179773;1.0;0.0;1.0;0.0;0.0
372606;6.594422253368928;0.0534042937578174;0.4404925294745807;1.0;0.0;0.0;1.0;0.0
673822;104.64361567241136;3.5497964097804653;2.00081564361448;1.0;1.0;1.0;1.0;0.0
887469;20.69328752548521;5.705651410472656;0.3978070839829256;1.0;0.0;0.0;1.0;0.0
567675;14.927784240554802;0.1086580406070017;1.808469119624332;1.0;0.0;1.0;1.0;0.0
267253;2.0957622340182063;1.4281968777874916;0.3857064685605941;1.0;1.0;1.0;1.0;0.0
50101;3.3382050118249222;0.5024705421205646;2.152552358983197;1.0;1.0;0.0;0.0;0.0
736776;6.6527793231083;2.368769748409857;1.097690068026764;1.0;0.0;0.0;0.0;0.0
49744;29.44097049410509;4.453735004053684;2.488681077041692;1.0;0.0;0.0;1.0;0.0
150791;5.2066253110989695;2.586970181589153;0.2313771045725828;1.0;0.0;0.0;1.0;0.0
828775;1.3346347557919576;0.4029607375452624;0.4562325504957508;0.0;0.0;0.0;1.0;0.0
854513;32.665585809589686;0.0569823413722971;0.4645324468264373;1.0;1.0;1.0;1.0;0.0
403467;1.54718659476691;2.280521781626768;2.035381509053117;0.0;0.0;0.0;0.0;0.0
295841;13.961634618565467;1.7633030171289998;1.2516037245217846;1.0;0.0;0.0;1.0;0.0
781141;9.786226625926515;0.6413634801564473;0.8342067404377694;1.0;1.0;1.0;1.0;0.0
260869;23.654538977457587;1.0866888637617542;0.5205262068017943;1.0;0.0;1.0;1.0;0.0
393445;29.60364505681606;0.5942046251209295;1.445235266907225;1.0;0.0;0.0;1.0;0.0
790520;52.63669291098016;32.64134409596114;0.4782174286144551;1.0;0.0;0.0;1.0;0.0
164681;1.3730039304643464;2.618127122185225;0.3541692009335337;0.0;0.0;0.0;1.0;0.0
11119;2.9443052014026683;2.5850075764453413;0.5078369442348442;1.0;1.0;0.0;1.0;0.0
931994;33.00406314439423;3.13565478733228;6.336386772431254;1.0;1.0;0.0;1.0;1.0
69661;189.3815357415465;0.8719162020091109;1.203870015660712;1.0;1.0;1.0;0.0;0.0
357757;29.465340833946644;0.308894268916848;0.0751726237940394;1.0;0.0;0.0;1.0;0.0
849091;18.914628614900145;0.2079962979377136;2.318486183410651;1.0;0.0;0.0;1.0;0.0
343309;38.74485617358932;1.52173460922247;0.8997883587622831;1.0;1.0;0.0;1.0;0.0
833038;1.3807960801681696;0.0452647114120904;0.2206441762199683;0.0;1.0;0.0;1.0;0.0
621159;3.0306759287152416;1.2035831452715446;0.3419411381845952;1.0;0.0;0.0;1.0;0.0
290453;4.346891171698391;0.0197899157910691;0.830174275224127;1.0;0.0;0.0;0.0;0.0
599275;17.62107910936615;0.0217140339430487;1.6961649692199008;1.0;0.0;0.0;1.0;0.0
828276;1.991118598873738;0.0628472167245192;0.7199097242823274;1.0;0.0;0.0;0.0;0.0
590233;5.917134250105117;7.459230745324547;7.011166184705738;1.0;1.0;0.0;1.0;1.0
148674;19.173338977990696;3.767095000646548;1.3265054639773437;1.0;0.0;0.0;1.0;0.0
625214;11.133046646945122;2.4384024264985404;0.8006617195585202;1.0;0.0;0.0;1.0;0.0
479496;9.80392100033436;0.893175680177329;13.049472753804825;1.0;1.0;1.0;0.0;0.0
465064;1.416219199280479;1.238270614823014;1.4947788195143044;0.0;1.0;0.0;1.0;0.0
406241;10.444352140695486;3.0720471262272118;2.365378954992323;1.0;1.0;0.0;0.0;0.0
3821;24.125488932899508;1.955342166204978;0.2729630952972737;1.0;0.0;0.0;0.0;0.0
171321;10.619269412557626;0.7726300059706122;3.613949288983773;1.0;1.0;0.0;1.0;0.0
70033;3.0294894477499037;1.4722087455202886;0.4090669602421973;1.0;0.0;0.0;1.0;0.0
932312;13.977505599453506;0.3896801027703465;0.7754969287202985;1.0;0.0;1.0;1.0;0.0
923815;21.659412180369365;10.246396257396068;5.595074109581367;1.0;0.0;0.0;1.0;1.0
173798;21.04084039463456;0.0818461129671059;0.1625737035184173;1.0;1.0;0.0;1.0;0.0
284321;17.197568670107774;1.1899436812553372;0.2417605805499853;1.0;0.0;0.0;1.0;0.0
392408;8.722245854505973;12.574574981852706;0.8552111019481348;1.0;0.0;0.0;1.0;0.0
482622;4.301640941535295;1.1095052382527453;0.7837433710719748;1.0;0.0;1.0;0.0;0.0
924340;9.87353141891814;5.844673459510058;2.978581248122203;1.0;1.0;0.0;1.0;0.0
180043;17.488856619274788;8.6514974189808;5.557301603984122;1.0;0.0;0.0;1.0;1.0
184807;543.6779382207687;0.3639981310776253;0.217707627802224;1.0;1.0;0.0;1.0;0.0
927875;1.9028291963972443;0.0829335333581291;1.1316076089603442;1.0;0.0;0.0;1.0;0.0
701593;32.05493984478967;0.6756221116257193;1.1305979057704492;1.0;0.0;0.0;1.0;0.0
890531;17.577917788107904;11.035735255159954;2.0914502793033014;1.0;0.0;0.0;1.0;0.0
202014;5.854108674791092;0.5385164620987948;1.2497182701030736;1.0;0.0;0.0;0.0;0.0
710639;18.991876617339365;0.0329792887771656;1.7104903421583613;1.0;0.0;0.0;1.0;0.0
427865;3.1587049110748184;1.4279171883890516;0.5242036174603661;1.0;1.0;0.0;1.0;0.0
624249;62.06680324595621;3.122317800152737;1.8705297896331796;1.0;0.0;0.0;1.0;0.0
462560;1.9225139355745813;0.7468845083244624;0.6504588755193751;1.0;0.0;0.0;0.0;0.0
160737;71.79028505269021;7.0227188105488825;8.313456351546106;1.0;1.0;0.0;1.0;1.0
959073;3.316153941264636;3.241040079376987;7.760414679937318;1.0;1.0;0.0;1.0;1.0
847744;6.369776976003411;0.4927182537103475;0.3077342262920724;1.0;1.0;0.0;1.0;0.0
317674;30.96062548127352;4.748038745932975;0.1918308019024477;1.0;0.0;0.0;0.0;0.0
290538;13.944926669478535;10.60912754469352;0.3799529380795978;1.0;1.0;0.0;1.0;0.0
856839;13.092276274689556;1.8435966032877256;1.9259348594977523;1.0;1.0;0.0;1.0;0.0
701195;13.164251421128798;1.348256194619433;2.2617709519768376;1.0;0.0;1.0;1.0;0.0
938643;0.1379941709636758;0.5355482616982934;1.351244385598212;0.0;0.0;0.0;1.0;0.0
966200;17.5826567427195;0.060957205733864;1.8163334762065877;1.0;0.0;0.0;1.0;0.0
158394;2.683668121932325;0.8600547040973776;0.8642699284445979;1.0;1.0;0.0;1.0;0.0
612716;4.290933059466323;0.0354255744764726;3.6350239419836337;1.0;0.0;0.0;1.0;0.0
149962;65.7007447360022;2.2143450777980336;5.53167164295296;1.0;0.0;0.0;1.0;1.0
181261;4.966164993967244;1.368556806807752;0.6895451793992129;1.0;0.0;0.0;0.0;0.0
872911;7.347058285145648;4.747938453937182;0.3658126335766589;1.0;0.0;0.0;1.0;0.0
711959;46.25700649483117;0.0291527550432274;1.032181855136313;1.0;0.0;0.0;0.0;0.0
578414;1.510563462419493;4.843778611998792;0.6898219861396484;0.0;1.0;0.0;1.0;0.0
322593;6.70791220704518;5.768746686415759;3.7408045752033368;1.0;0.0;1.0;1.0;0.0
112885;14.02283334801394;9.291892777036182;2.0276993496278037;1.0;0.0;1.0;1.0;0.0
927344;0.8305175142883822;2.547478205699401;0.3359305280655552;0.0;1.0;0.0;0.0;0.0
392956;27.34900284385005;0.0618402772001011;0.388171505154328;1.0;1.0;0.0;1.0;0.0
326269;7.816004100596451;0.2608922636187331;0.5753635601925609;1.0;0.0;0.0;1.0;0.0
949440;8.687171323927315;0.4021855871018163;0.1095177422990524;1.0;1.0;0.0;1.0;0.0
743164;1.7439347899524231;2.714112616964164;8.151961179905738;0.0;0.0;1.0;1.0;0.0
299580;24.83493713147392;0.5050238392269558;0.4606730893879145;1.0;0.0;0.0;1.0;0.0
705613;7.087260167779679;3.8599367071229462;3.28389234509531;1.0;0.0;0.0;1.0;0.0
394298;36.28022442681741;7.200049533877466;1.4199428954437594;1.0;0.0;0.0;0.0;0.0
584612;54.37405847406916;0.0275116714199661;1.1580188973789798;1.0;0.0;0.0;1.0;0.0
269751;3.1230036649836213;0.0680568951955272;1.171144773087314;1.0;0.0;0.0;1.0;0.0
95641;11.800966263117132;0.0710241643727812;0.3482259674840709;1.0;1.0;0.0;1.0;0.0
974860;8.208322103938638;1.7148613854381043;0.9037320402464992;1.0;0.0;0.0;0.0;0.0
292236;1.596407421347964;4.319297838249947;0.6302519674204017;0.0;1.0;0.0;1.0;0.0
364269;12.448665412071648;0.2741294747819234;0.9017251456395532;1.0;1.0;0.0;0.0;0.0
753641;3.9414310021612815;3.988434023870688;1.0331957137311365;1.0;0.0;0.0;1.0;0.0
904149;35.80017969901444;0.8626068474603423;0.2808388955244889;1.0;0.0;0.0;1.0;0.0
168312;189.0673138831034;0.127572122607785;1.5210865312391737;1.0;0.0;0.0;0.0;0.0
825832;11.379169169042047;0.4681207168964199;0.1538562408652505;1.0;1.0;1.0;1.0;0.0
872790;33.38316617803347;0.0813057811247356;1.0191756967613887;1.0;0.0;0.0;1.0;0.0
554199;1.4822730535947024;0.1962638160001241;0.3374598495634152;0.0;1.0;1.0;0.0;0.0
266084;4.8869792985944525;10.731567018469022;0.6389189439050383;1.0;1.0;1.0;1.0;0.0
296298;16.712251940296852;22.560932686935278;1.329968381224972;1.0;0.0;0.0;1.0;0.0
646037;9.528601078734974;7.549836116131258;1.660354427038137;1.0;0.0;0.0;0.0;0.0
493640;6.724086380511992;32.06951824592972;0.3597050813145124;1.0;1.0;0.0;0.0;0.0
745211;8.60517875614213;0.2017422750672539;3.223490524633805;1.0;0.0;0.0;1.0;0.0
883461;2.260899531387194;0.492011710835032;6.018762831837099;1.0;0.0;0.0;1.0;1.0
302456;7.83231859372131;0.184035227044508;0.2903167287841683;1.0;0.0;0.0;1.0;0.0
408335;5.251311950454809;0.0179208306290806;0.5065408691550382;1.0;1.0;0.0;1.0;0.0
497729;145.40571923646053;2.53848478505078;0.8295347388792295;1.0;1.0;0.0;0.0;0.0
392324;12.278906493084964;0.3855981132649749;1.027955937579988;1.0;0.0;0.0;0.0;0.0
281604;30.435211613765134;0.6158712949456466;1.2822058299465913;1.0;1.0;0.0;1.0;0.0
667170;3.945346342496588;0.0274234491603324;0.9109315532468886;1.0;0.0;1.0;0.0;0.0
790150;5.336664406485102;1.928568082275528;1.974273259122606;1.0;0.0;0.0;1.0;0.0
352920;1.8447087632903127;2.298062936828185;0.2234197749838146;0.0;1.0;0.0;1.0;0.0
876142;2.982365714918875;0.4273624440087964;0.7481536210389529;1.0;1.0;0.0;0.0;0.0
682235;4.789941427439644;12.951294635930005;1.733090785458276;1.0;1.0;0.0;0.0;0.0
495635;57.202389379191615;0.159463247398728;1.7190887359822766;1.0;0.0;0.0;1.0;0.0
179091;14.101312832146109;49.221213177902605;4.098338389936533;1.0;1.0;0.0;1.0;1.0
20558;5.7015993503414295;8.417283115688484;1.3540393052988302;1.0;0.0;0.0;1.0;0.0
644672;15.955851741881624;0.7972340497317183;1.495509500846831;1.0;0.0;0.0;1.0;0.0
869019;6.191251768694141;5.638643546592825;0.5359561616543047;1.0;0.0;0.0;0.0;0.0
804383;14.6726433537747;5.542530036437079;0.7350990936162237;1.0;1.0;0.0;1.0;0.0
438242;2.146596537863166;0.371622917960185;2.0680198317456733;1.0;1.0;0.0;1.0;0.0
220359;2.3501215842806378;0.4424521567932221;0.4312061471236326;1.0;0.0;0.0;1.0;0.0
142289;0.6156588181710919;0.7348620299486534;0.2319534733872475;0.0;0.0;0.0;0.0;0.0
166213;5.128893865137643;5.9484403730132325;0.5843309949265807;1.0;1.0;1.0;1.0;0.0
218685;2.3239133930658853;6.428592427184855;0.3136264911032584;1.0;1.0;0.0;1.0;0.0
753409;4.513398901552281;0.2699688376704789;1.1373972231720444;1.0;0.0;0.0;1.0;0.0
981198;4.875318636285338;0.0776155749479486;1.005824359356938;1.0;0.0;0.0;1.0;0.0
535006;1.9128979737196083;0.953624190417932;0.1327194199733327;1.0;0.0;0.0;0.0;0.0
538637;5.586847113715443;0.4740369612669621;1.1756360182665824;1.0;1.0;0.0;0.0;0.0
605091;14.904621851834484;8.166604033316487;1.0015889953483028;1.0;0.0;0.0;1.0;0.0
724589;15.958554580607446;0.4392101800253554;2.128526718100452;1.0;0.0;0.0;0.0;0.0
262947;7.196987089541012;0.9483291052778616;3.260283269972186;1.0;0.0;0.0;1.0;0.0
517836;82.47740523838503;0.3970703665921191;0.2206598965791417;1.0;0.0;0.0;1.0;0.0
83911;1.0073145302054778;26.285959388531584;2.216783615156743;0.0;0.0;0.0;1.0;0.0
238289;80.75631683389442;1.253541074154953;5.772204645065868;1.0;0.0;0.0;0.0;0.0
87600;62.84024440278667;0.3220188318245904;0.198087333822729;1.0;0.0;0.0;1.0;0.0
768621;6.493395309807625;3.3154118002468667;2.709627668125545;1.0;0.0;0.0;1.0;0.0
787200;36.46207452319729;3.3934384989200064;0.2753499640590101;1.0;0.0;0.0;0.0;0.0
838988;24.64544248943301;1.6301424211437552;0.9257505623278092;1.0;0.0;1.0;1.0;0.0
580588;19.15125446775559;0.3226201635963331;0.4689217723700224;1.0;0.0;0.0;0.0;0.0
148218;5.796353942614807;0.2023698322147338;10.057652206119268;1.0;0.0;0.0;0.0;0.0
341345;3.454209186954744;2.9004306099921253;2.199271042852565;1.0;0.0;0.0;0.0;0.0
399800;16.934082011763223;2.013974676050401;0.6330526550561975;1.0;0.0;0.0;1.0;0.0
25997;1.7791222882105031;0.1519015414611141;2.5943523437675777;0.0;0.0;0.0;1.0;0.0
828702;123.2094439236073;0.1675341972528744;1.429631365622698;1.0;0.0;0.0;0.0;0.0
500201;4.848688626000044;1.5440193922986958;3.245791259975514;1.0;0.0;1.0;1.0;0.0
746647;60.59911933849863;0.0301617520520429;0.2629735320160928;1.0;0.0;0.0;1.0;0.0
490062;4.466732042570922;0.1083695589897922;0.5858834154576305;1.0;0.0;1.0;1.0;0.0
571362;3.819248178702241;19.69016196516868;0.3212726475153308;1.0;1.0;0.0;0.0;0.0
681155;27.35730332288352;0.7220630125938305;0.8631028110324129;1.0;1.0;0.0;1.0;0.0
493143;14.89322369059324;0.0294719365492553;1.082630209983205;1.0;0.0;0.0;0.0;0.0
47022;8.104994304899451;12.123600736977105;1.653320269706791;1.0;0.0;0.0;0.0;0.0
411183;13.724269634292122;0.3733858560462648;5.627988764588165;1.0;0.0;0.0;1.0;1.0
910703;2.176114461568071;10.320913856710083;0.6670413308801859;1.0;0.0;0.0;0.0;0.0
356603;2.4523815667570257;0.1298837465524975;0.8633777623859772;1.0;0.0;0.0;0.0;0.0
152104;9.195561542662702;2.196189326484961;3.1076985270936013;1.0;0.0;0.0;0.0;0.0
215225;17.413883874765038;0.4919718665667842;0.1839822464748271;1.0;0.0;0.0;1.0;0.0
499279;8.065602749131887;12.426723165921112;1.406008263298434;1.0;0.0;0.0;1.0;0.0
603126;0.786467192902841;10.178547611497732;0.0375022137322482;0.0;1.0;0.0;0.0;0.0
493315;6.858433141020339;0.7910092795453008;2.42994972831144;1.0;1.0;0.0;0.0;0.0
13125;2.2277694096900413;10.460229584722622;1.2998622557153432;1.0;0.0;0.0;1.0;0.0
903464;91.94082745249054;24.940181273412737;0.9947223850343372;1.0;1.0;0.0;1.0;0.0
64202;1.7430215006054364;0.9712406680216468;0.2773705686821379;0.0;1.0;0.0;1.0;0.0
904969;17.639905350302847;0.4820416620049254;0.2916969767654715;1.0;1.0;0.0;1.0;0.0
678387;57.8456205051521;2.501014851703547;1.8363208039714407;1.0;0.0;0.0;1.0;0.0
620668;42.60660014196425;0.6629822437360824;0.873288954019172;1.0;1.0;0.0;0.0;0.0
290255;3.973798250237152;0.2128739337479511;6.1057160275162055;1.0;0.0;0.0;1.0;1.0
418273;3.613715402228961;0.1230593789561071;0.3282026822232824;1.0;0.0;0.0;1.0;0.0
373456;6.07404437908229;0.394699969542727;0.1867110347698681;1.0;1.0;0.0;1.0;0.0
553464;301.9117565598305;29.69260430060636;0.2166522602091553;1.0;0.0;0.0;0.0;0.0
196520;30.756120504739425;0.2355908861615812;0.4501382352335741;1.0;0.0;0.0;0.0;0.0
840483;2.3402698402288884;15.132573037851722;0.2898885337791603;1.0;0.0;0.0;1.0;0.0
672630;3.1133483112982763;4.232428943520698;1.3963240010451847;1.0;0.0;1.0;0.0;0.0
971181;15.507011321706573;0.0304934030427524;0.6179839703018096;1.0;1.0;0.0;0.0;0.0
513942;77.81026536099635;0.5300065721879965;0.1575655315789667;1.0;0.0;0.0;1.0;0.0
211669;39.94018585876432;0.4834382342287924;0.5671938863106385;1.0;0.0;0.0;1.0;0.0
135860;81.60733040093204;0.972958437578992;1.6831922521393383;1.0;1.0;0.0;1.0;0.0
274226;19.60227981812648;1.7135734039282031;0.8015494437594178;1.0;0.0;0.0;1.0;0.0
170903;17.83381648209757;52.92560257405572;2.0285814479574764;1.0;0.0;0.0;0.0;0.0
205285;110.39895485227017;1.8021047144034128;0.1480613723520941;1.0;1.0;0.0;0.0;0.0
289729;2.9666433132085577;1.6660180867671228;0.6704458286436735;1.0;0.0;0.0;0.0;0.0
839758;57.21728730749799;0.3172317294992671;0.695121248582149;1.0;0.0;0.0;1.0;0.0
618185;4.257946637524235;0.9506784398417352;0.139230621974197;1.0;0.0;0.0;1.0;0.0
644915;18.049144834474983;0.4368543088548904;1.8037266070538132;1.0;0.0;0.0;0.0;0.0
881730;32.71723789414786;0.1290711116194822;0.5415490603002151;1.0;0.0;0.0;1.0;0.0
288986;24.48415453349537;0.1793462662888867;0.5935248811366065;1.0;0.0;0.0;1.0;0.0
573915;111.9287716350377;4.168333701279765;0.3811658352510598;1.0;1.0;0.0;1.0;0.0
199531;27.0216126352514;0.3423620099664125;6.274776563886449;1.0;0.0;0.0;1.0;1.0
736569;1.0470449414891905;22.880441666211603;0.3194892349404832;0.0;0.0;0.0;1.0;0.0
143863;10.659862204190915;0.0143496624366187;1.4074273255463734;1.0;0.0;0.0;0.0;0.0
102608;9.733160518057993;6.703113001427585;0.4134566058288064;1.0;0.0;0.0;0.0;0.0
536572;3.3654519880313725;1.3443195295124943;0.8796846787049912;1.0;0.0;0.0;1.0;0.0
549954;1.1056354364349192;1.5794722887601131;0.5793555609895832;0.0;0.0;1.0;0.0;0.0
225006;19.590681530551084;1.1564866934838678;2.7255833572211747;1.0;1.0;0.0;1.0;0.0
470255;23.91116582747199;0.0407956640942075;1.147531514716572;1.0;0.0;0.0;0.0;0.0
684553;0.4648525285407761;5.846477398027079;1.3686115630162965;0.0;0.0;0.0;0.0;0.0
253066;104.1266447936884;5.269187275112906;2.7552129042673363;1.0;1.0;1.0;0.0;0.0
